timestamp,TDS,turbidity,temperature,pH,status,cause
2025-01-06 18:00:00,266.61,13.73,33.86,6.91,Safe,Turbidity Warning
2025-01-06 18:10:00,587.1425428702131,16.965923308958583,53.046533384269146,6.661900249054758,Danger,High Temp
2025-01-06 18:20:00,543.88,13.26,42.78,6.86,Warning,"Turbidity Warning, Temp Warning"
2025-01-06 18:30:00,458.11,17.84,48.84,7.16,Warning,"Turbidity Warning, Temp Warning"
2025-01-06 18:40:00,303.21,13.55,39.71,6.86,Safe,Turbidity Warning
2025-01-06 18:50:00,456.21,10.46,39.64,6.82,Safe,Turbidity Warning
2025-01-06 19:00:00,552.95,5.81,27.38,7.25,Safe,
2025-01-06 19:10:00,593.42,8.35,42.09,6.77,Warning,Temp Warning
2025-01-06 19:20:00,523.55,11.68,31.95,6.87,Safe,Turbidity Warning
2025-01-06 19:30:00,204.59,2.61,28.45,7.16,Safe,
2025-01-06 19:40:00,248.05,7.01,24.37,7.32,Safe,
2025-01-06 19:50:00,798.1522444787631,17.07011338262847,54.62593995693497,6.846155135288767,Danger,High Temp
2025-01-06 20:00:00,407.56,5.84,38.3,6.92,Safe,
2025-01-06 20:10:00,212.32,0.0,23.08,7.41,Safe,
2025-01-06 20:20:00,547.84,4.53,29.44,7.46,Safe,
2025-01-06 20:30:00,438.31,14.25,41.61,6.72,Safe,"Turbidity Warning, Temp Warning"
2025-01-06 20:40:00,603.38,16.42,36.93,6.42,Warning,"TDS Warning, Turbidity Warning"
2025-01-06 20:50:00,745.83,15.3,47.33,6.85,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-06 21:00:00,495.73,7.81,29.48,7.11,Safe,
2025-01-06 21:10:00,651.0,10.02,45.98,6.95,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-06 21:20:00,673.58,4.96,30.47,7.41,Safe,TDS Warning
2025-01-06 21:30:00,569.016222146081,26.49853412948586,52.35310836882724,6.473495179332012,Danger,High Temp
2025-01-06 21:40:00,543.21,9.32,32.9,7.29,Safe,
2025-01-06 21:50:00,469.85,15.17,43.2,7.03,Warning,"Turbidity Warning, Temp Warning"
2025-01-06 22:00:00,501.48,11.37,36.9,7.33,Safe,Turbidity Warning
2025-01-06 22:10:00,559.87,11.82,36.87,6.91,Safe,Turbidity Warning
2025-01-06 22:20:00,760.92,1.79,36.16,7.31,Safe,TDS Warning
2025-01-06 22:30:00,692.44,12.4,39.59,6.87,Safe,"TDS Warning, Turbidity Warning"
2025-01-06 22:40:00,558.38,1.9,22.2,7.07,Safe,
2025-01-06 22:50:00,535.48,11.0,40.38,6.83,Safe,"Turbidity Warning, Temp Warning"
2025-01-06 23:00:00,368.44,7.69,30.43,6.94,Safe,
2025-01-06 23:10:00,569.2263291613873,14.917239148873424,53.021860781445525,6.8247443860434345,Danger,High Temp
2025-01-06 23:20:00,485.33,3.77,35.62,7.31,Safe,
2025-01-06 23:30:00,288.62,8.14,34.76,7.19,Safe,
2025-01-06 23:40:00,285.38,4.9,33.84,7.36,Safe,
2025-01-06 23:50:00,402.54,7.25,38.34,7.08,Safe,
2025-01-07 00:00:00,470.25,1.45,31.45,7.31,Safe,
2025-01-07 00:10:00,584.95,4.59,35.14,7.51,Safe,
2025-01-07 00:20:00,457.25,13.68,33.54,6.96,Safe,Turbidity Warning
2025-01-07 00:30:00,487.13,10.83,30.74,6.51,Safe,Turbidity Warning
2025-01-07 00:40:00,452.61,16.43,41.34,7.07,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 00:50:00,603.34,48.63,52.13,9.37,Danger,"High Turbidity, High Temp, Abnormal pH"
2025-01-07 01:00:00,250.37,8.66,26.81,7.2,Safe,
2025-01-07 01:10:00,359.83,13.84,42.1,6.88,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 01:20:00,518.16,17.34,42.42,6.8,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 01:30:00,487.46,6.76,32.26,7.29,Safe,
2025-01-07 01:40:00,520.99,8.48,34.17,7.54,Safe,
2025-01-07 01:50:00,425.42,10.56,41.22,7.02,Safe,"Turbidity Warning, Temp Warning"
2025-01-07 02:00:00,603.66,15.25,43.63,7.03,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 02:10:00,687.11,15.35,44.24,6.71,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 02:20:00,431.36,17.2,37.77,7.27,Warning,Turbidity Warning
2025-01-07 02:30:00,678.4497289782261,16.286006755477604,54.675212826415375,6.709427036676653,Danger,High Temp
2025-01-07 02:40:00,616.64,13.59,39.64,6.79,Safe,"TDS Warning, Turbidity Warning"
2025-01-07 02:50:00,514.39,7.79,44.73,7.1,Warning,Temp Warning
2025-01-07 03:00:00,525.21,7.86,43.24,6.93,Warning,Temp Warning
2025-01-07 03:10:00,299.79,4.17,26.42,7.13,Safe,
2025-01-07 03:20:00,388.5,3.68,28.31,7.25,Safe,
2025-01-07 03:30:00,609.44,8.16,38.06,6.68,Safe,TDS Warning
2025-01-07 03:40:00,452.04,5.06,37.05,6.79,Safe,
2025-01-07 03:50:00,643.77,6.23,33.65,6.94,Safe,TDS Warning
2025-01-07 04:00:00,408.89,0.87,29.69,6.97,Safe,
2025-01-07 04:10:00,575.7866718221582,15.94223764397525,52.90720020437976,6.743857069864371,Danger,High Temp
2025-01-07 04:20:00,337.19,13.67,29.62,6.79,Safe,Turbidity Warning
2025-01-07 04:30:00,195.35,5.39,32.71,6.83,Safe,
2025-01-07 04:40:00,511.77,14.7,42.14,7.01,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 04:50:00,576.69,3.12,38.53,7.11,Safe,
2025-01-07 05:00:00,280.25,7.17,32.72,7.24,Safe,
2025-01-07 05:10:00,485.64,4.52,29.54,6.84,Safe,
2025-01-07 05:20:00,550.0,6.39,30.72,6.82,Safe,
2025-01-07 05:30:00,327.84,15.22,38.97,7.22,Warning,Turbidity Warning
2025-01-07 05:40:00,414.81,6.66,22.02,7.29,Safe,
2025-01-07 05:50:00,831.0010717090915,19.12671943276673,54.45930409894061,6.412976351745093,Danger,High Temp
2025-01-07 06:00:00,327.3,1.61,20.95,7.45,Safe,
2025-01-07 06:10:00,453.67,15.98,42.18,6.65,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 06:20:00,480.94,3.54,36.66,7.44,Safe,
2025-01-07 06:30:00,704.67,0.46,40.14,7.21,Safe,"TDS Warning, Temp Warning"
2025-01-07 06:40:00,652.1,14.92,41.34,7.33,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 06:50:00,706.94,10.05,41.96,6.96,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 07:00:00,686.15,14.36,50.83,6.22,Warning,High Temp
2025-01-07 07:10:00,464.17,19.04,34.54,6.99,Warning,Turbidity Warning
2025-01-07 07:20:00,491.44,17.14,41.38,7.16,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 07:30:00,913.44,43.7,48.81,6.73,Danger,High Turbidity
2025-01-07 07:40:00,332.27,9.39,41.52,6.73,Safe,Temp Warning
2025-01-07 07:50:00,633.0,10.06,34.7,6.83,Safe,"TDS Warning, Turbidity Warning"
2025-01-07 08:00:00,322.62,8.99,39.0,7.07,Safe,
2025-01-07 08:10:00,463.82,12.46,28.07,7.55,Safe,Turbidity Warning
2025-01-07 08:20:00,657.74,9.05,29.07,7.07,Safe,TDS Warning
2025-01-07 08:30:00,252.68,9.15,33.01,6.78,Safe,
2025-01-07 08:40:00,408.66,13.13,33.31,7.17,Safe,Turbidity Warning
2025-01-07 08:50:00,373.05,6.0,25.71,7.62,Safe,
2025-01-07 09:00:00,487.44,15.63,37.67,7.0,Warning,Turbidity Warning
2025-01-07 09:10:00,755.9547572927296,16.215561137576223,55.116082254615534,6.501462874745923,Danger,High Temp
2025-01-07 09:20:00,314.36,8.74,40.57,6.91,Safe,Temp Warning
2025-01-07 09:30:00,432.11,9.24,34.85,6.89,Safe,
2025-01-07 09:40:00,300.92,7.09,31.41,7.2,Safe,
2025-01-07 09:50:00,426.9,10.72,34.65,7.09,Safe,Turbidity Warning
2025-01-07 10:00:00,221.55,3.97,34.01,7.33,Safe,
2025-01-07 10:10:00,419.88,12.73,39.2,7.0,Safe,Turbidity Warning
2025-01-07 10:20:00,624.01,12.62,35.2,6.98,Safe,"TDS Warning, Turbidity Warning"
2025-01-07 10:30:00,255.43,3.14,36.76,6.95,Safe,
2025-01-07 10:40:00,322.62,13.21,28.28,6.99,Safe,Turbidity Warning
2025-01-07 10:50:00,831.4582371235829,19.146216372424924,54.30569002765785,6.570077610049877,Danger,High Temp
2025-01-07 11:00:00,628.86,7.46,31.89,7.08,Safe,TDS Warning
2025-01-07 11:10:00,668.3,7.78,40.49,6.87,Safe,"TDS Warning, Temp Warning"
2025-01-07 11:20:00,647.48,10.89,37.41,6.76,Safe,"TDS Warning, Turbidity Warning"
2025-01-07 11:30:00,297.86,5.07,33.95,6.89,Safe,
2025-01-07 11:40:00,400.35,8.63,27.78,7.06,Safe,
2025-01-07 11:50:00,442.89,8.35,35.74,7.07,Safe,
2025-01-07 12:00:00,481.31,7.08,32.22,6.95,Safe,
2025-01-07 12:10:00,456.85,15.25,43.6,6.55,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 12:20:00,367.3,14.87,38.79,6.81,Safe,Turbidity Warning
2025-01-07 12:30:00,769.0810591702098,16.505041709902343,54.70579261068848,6.873313465639648,Danger,High Temp
2025-01-07 12:40:00,384.22,0.0,33.58,7.29,Safe,
2025-01-07 12:50:00,435.94,8.69,38.29,6.88,Safe,
2025-01-07 13:00:00,396.48,6.38,43.8,7.04,Warning,Temp Warning
2025-01-07 13:10:00,509.75,6.91,45.04,7.16,Warning,Temp Warning
2025-01-07 13:20:00,595.66,5.31,30.07,6.87,Safe,
2025-01-07 13:30:00,413.62,19.7,44.75,6.7,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 13:40:00,515.06,7.75,31.12,6.97,Safe,
2025-01-07 13:50:00,337.58,11.98,28.41,6.62,Safe,Turbidity Warning
2025-01-07 14:00:00,422.44,1.69,27.75,7.34,Safe,
2025-01-07 14:10:00,622.8146923848427,21.630127262919917,53.15402136685219,6.4906576007182615,Danger,High Temp
2025-01-07 14:20:00,542.48,11.81,42.2,7.38,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 14:30:00,305.36,4.44,32.29,6.82,Safe,
2025-01-07 14:40:00,288.79,8.96,28.58,7.06,Safe,
2025-01-07 14:50:00,265.75,1.3,25.46,7.47,Safe,
2025-01-07 15:00:00,656.25,16.34,45.69,7.02,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 15:10:00,604.04,3.53,31.45,6.73,Safe,TDS Warning
2025-01-07 15:20:00,549.56,6.51,39.22,6.84,Safe,
2025-01-07 15:30:00,557.39,6.8,32.43,7.5,Safe,
2025-01-07 15:40:00,584.58,12.04,35.54,6.9,Safe,Turbidity Warning
2025-01-07 15:50:00,673.1821466255435,21.039446722197056,53.87531806442038,6.344229834893047,Danger,High Temp
2025-01-07 16:00:00,429.46,11.82,35.64,6.97,Safe,Turbidity Warning
2025-01-07 16:10:00,674.91,20.65,40.72,6.71,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 16:20:00,174.12,2.89,27.16,7.41,Safe,
2025-01-07 16:30:00,783.49,15.42,49.0,6.99,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 16:40:00,251.5,5.32,34.64,7.15,Safe,
2025-01-07 16:50:00,388.18,7.16,28.14,6.97,Safe,
2025-01-07 17:00:00,484.62,15.23,43.07,6.89,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 17:10:00,470.19,6.43,31.14,6.63,Safe,
2025-01-07 17:20:00,685.11,19.66,40.27,6.87,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 17:30:00,1225.96,38.95,28.61,9.17,Danger,"High TDS, High Turbidity, Abnormal pH"
2025-01-07 17:40:00,166.93,8.46,31.07,7.46,Safe,
2025-01-07 17:50:00,417.46,3.1,27.44,6.91,Safe,
2025-01-07 18:00:00,473.19,7.61,36.16,7.1,Safe,
2025-01-07 18:10:00,371.34,10.91,35.5,7.05,Safe,Turbidity Warning
2025-01-07 18:20:00,345.76,5.76,30.18,7.03,Safe,
2025-01-07 18:30:00,365.12,11.29,35.12,7.12,Safe,Turbidity Warning
2025-01-07 18:40:00,538.2,9.63,36.85,7.01,Safe,
2025-01-07 18:50:00,327.29,8.06,24.77,7.41,Safe,
2025-01-07 19:00:00,259.71,18.75,35.67,6.77,Warning,Turbidity Warning
2025-01-07 19:10:00,615.4805225102716,18.457395921593243,53.32406913518301,6.542311673457728,Danger,High Temp
2025-01-07 19:20:00,358.67,16.84,42.36,7.39,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 19:30:00,606.01,16.71,42.1,6.14,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 19:40:00,325.74,5.88,35.24,6.64,Safe,
2025-01-07 19:50:00,590.22,19.92,37.92,6.88,Warning,Turbidity Warning
2025-01-07 20:00:00,583.33,19.17,37.57,7.1,Warning,Turbidity Warning
2025-01-07 20:10:00,461.3,8.42,38.42,7.22,Safe,
2025-01-07 20:20:00,363.98,4.79,33.31,7.3,Safe,
2025-01-07 20:30:00,332.24,6.41,26.04,7.16,Safe,
2025-01-07 20:40:00,382.29,8.27,37.77,7.09,Safe,
2025-01-07 20:50:00,564.2088996901737,26.933565117360928,52.28154040372441,6.4719615800798085,Danger,High Temp
2025-01-07 21:00:00,403.96,8.37,30.86,6.77,Safe,
2025-01-07 21:10:00,492.8,8.34,39.31,7.41,Safe,
2025-01-07 21:20:00,521.65,18.5,43.61,6.77,Warning,"Turbidity Warning, Temp Warning"
2025-01-07 21:30:00,306.62,0.15,28.41,7.0,Safe,
2025-01-07 21:40:00,226.63,7.9,30.1,6.98,Safe,
2025-01-07 21:50:00,474.87,4.76,31.16,7.21,Safe,
2025-01-07 22:00:00,351.13,0.0,41.58,7.24,Safe,Temp Warning
2025-01-07 22:10:00,400.85,5.78,35.28,7.03,Safe,
2025-01-07 22:20:00,381.17,10.85,33.75,7.01,Safe,Turbidity Warning
2025-01-07 22:30:00,647.3735798586339,22.411861853632622,53.528486891614406,6.3483193734896,Danger,High Temp
2025-01-07 22:40:00,922.14,14.64,45.59,7.03,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 22:50:00,370.8,5.77,32.46,7.24,Safe,
2025-01-07 23:00:00,261.29,2.26,42.7,6.92,Warning,Temp Warning
2025-01-07 23:10:00,375.2,3.48,36.08,7.56,Safe,
2025-01-07 23:20:00,563.83,11.41,40.42,7.36,Safe,"Turbidity Warning, Temp Warning"
2025-01-07 23:30:00,620.8,20.51,44.19,6.89,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-07 23:40:00,378.69,12.94,39.72,6.7,Safe,Turbidity Warning
2025-01-07 23:50:00,570.96,4.05,33.06,7.08,Safe,
2025-01-08 00:00:00,475.04,4.8,29.29,6.92,Safe,
2025-01-08 00:10:00,662.5983526033042,20.45081527754885,53.75342391972765,6.382334777796093,Danger,High Temp
2025-01-08 00:20:00,490.1,11.59,42.9,6.93,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 00:30:00,359.94,10.9,37.97,7.0,Safe,Turbidity Warning
2025-01-08 00:40:00,509.18,4.83,33.09,7.16,Safe,
2025-01-08 00:50:00,290.07,6.58,27.64,7.77,Safe,
2025-01-08 01:00:00,258.52,10.52,26.0,7.35,Safe,Turbidity Warning
2025-01-08 01:10:00,351.07,8.42,40.44,6.95,Safe,Temp Warning
2025-01-08 01:20:00,415.38,3.09,26.96,7.47,Safe,
2025-01-08 01:30:00,620.4,15.69,38.42,7.4,Warning,"TDS Warning, Turbidity Warning"
2025-01-08 01:40:00,513.02,6.07,37.4,7.07,Safe,
2025-01-08 01:50:00,618.73,37.01,52.66,7.57,Danger,"High Turbidity, High Temp"
2025-01-08 02:00:00,647.96,15.12,45.06,6.89,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 02:10:00,602.17,8.27,33.16,7.28,Safe,TDS Warning
2025-01-08 02:20:00,782.91,12.58,43.49,6.97,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 02:30:00,395.44,3.85,25.76,7.17,Safe,
2025-01-08 02:40:00,530.05,6.63,36.02,6.86,Safe,
2025-01-08 02:50:00,576.27,10.63,33.1,6.64,Safe,Turbidity Warning
2025-01-08 03:00:00,314.2,7.83,36.92,7.06,Safe,
2025-01-08 03:10:00,530.7,13.05,31.92,7.31,Safe,Turbidity Warning
2025-01-08 03:20:00,324.19,13.45,28.81,7.27,Safe,Turbidity Warning
2025-01-08 03:30:00,1077.44,47.48,58.05,8.98,Danger,"High TDS, High Turbidity, High Temp"
2025-01-08 03:40:00,547.1,8.86,31.15,7.32,Safe,
2025-01-08 03:50:00,649.99,10.66,45.2,7.11,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 04:00:00,521.7,4.31,39.73,7.34,Safe,
2025-01-08 04:10:00,573.99,11.24,40.44,6.74,Safe,"Turbidity Warning, Temp Warning"
2025-01-08 04:20:00,535.33,8.23,41.04,7.38,Safe,Temp Warning
2025-01-08 04:30:00,634.59,10.7,40.4,6.57,Safe,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 04:40:00,536.6,19.54,45.72,7.07,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 04:50:00,331.45,5.94,29.34,7.25,Safe,
2025-01-08 05:00:00,601.65,4.66,29.49,7.16,Safe,TDS Warning
2025-01-08 05:10:00,996.91,17.89,45.68,4.46,Danger,Abnormal pH
2025-01-08 05:20:00,431.42,4.18,26.69,7.42,Safe,
2025-01-08 05:30:00,313.47,7.57,33.09,7.16,Safe,
2025-01-08 05:40:00,400.75,12.91,34.61,7.03,Safe,Turbidity Warning
2025-01-08 05:50:00,456.37,11.33,39.15,6.94,Safe,Turbidity Warning
2025-01-08 06:00:00,408.77,10.4,31.75,7.32,Safe,Turbidity Warning
2025-01-08 06:10:00,419.25,6.22,38.14,6.84,Safe,
2025-01-08 06:20:00,534.72,12.74,43.35,6.89,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 06:30:00,603.27,15.23,36.64,7.0,Warning,"TDS Warning, Turbidity Warning"
2025-01-08 06:40:00,363.36,10.71,31.53,7.12,Safe,Turbidity Warning
2025-01-08 06:50:00,585.5868110586931,25.924897027907186,52.60252714120657,6.432497532617584,Danger,High Temp
2025-01-08 07:00:00,399.44,0.83,29.89,7.51,Safe,
2025-01-08 07:10:00,335.74,0.28,27.84,7.96,Safe,
2025-01-08 07:20:00,260.19,7.47,22.06,7.12,Safe,
2025-01-08 07:30:00,326.8,8.14,27.87,7.16,Safe,
2025-01-08 07:40:00,515.57,4.16,30.84,6.86,Safe,
2025-01-08 07:50:00,476.4,11.28,37.76,6.92,Safe,Turbidity Warning
2025-01-08 08:00:00,468.68,7.37,33.27,6.7,Safe,
2025-01-08 08:10:00,332.18,0.0,11.98,7.25,Safe,
2025-01-08 08:20:00,481.09,10.05,36.16,6.85,Safe,Turbidity Warning
2025-01-08 08:30:00,545.4025942951922,16.973485382771045,52.53319628121493,6.780510921099223,Danger,High Temp
2025-01-08 08:40:00,354.53,9.15,43.61,6.8,Warning,Temp Warning
2025-01-08 08:50:00,330.08,8.19,37.29,7.01,Safe,
2025-01-08 09:00:00,426.22,8.1,34.7,7.21,Safe,
2025-01-08 09:10:00,714.52,11.31,46.81,7.01,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 09:20:00,583.54,15.1,47.86,6.45,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 09:30:00,690.51,14.07,39.05,6.99,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 09:40:00,350.75,0.63,31.97,7.64,Safe,
2025-01-08 09:50:00,480.63,7.63,33.91,7.22,Safe,
2025-01-08 10:00:00,570.64,6.49,30.23,6.81,Safe,
2025-01-08 10:10:00,768.9102785916976,16.903088130023484,55.071305582237805,6.406711660720972,Danger,High Temp
2025-01-08 10:20:00,368.5,12.44,37.53,7.37,Safe,Turbidity Warning
2025-01-08 10:30:00,185.63,6.7,31.2,7.67,Safe,
2025-01-08 10:40:00,574.91,4.69,35.86,6.71,Safe,
2025-01-08 10:50:00,622.72,13.5,39.09,6.82,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 11:00:00,498.69,13.08,35.84,7.41,Safe,Turbidity Warning
2025-01-08 11:10:00,511.44,6.28,26.42,7.13,Safe,
2025-01-08 11:20:00,358.46,4.32,30.62,7.33,Safe,
2025-01-08 11:30:00,585.46,5.07,36.87,6.6,Safe,
2025-01-08 11:40:00,267.92,1.4,24.32,7.26,Safe,
2025-01-08 11:50:00,768.9198440897559,16.90267732156053,55.07142248564811,6.4067198933555005,Danger,High Temp
2025-01-08 12:00:00,318.22,5.79,27.25,7.32,Safe,
2025-01-08 12:10:00,476.13,5.51,29.74,6.64,Safe,
2025-01-08 12:20:00,419.13,15.13,40.25,6.78,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 12:30:00,465.83,5.38,34.74,7.34,Safe,
2025-01-08 12:40:00,472.73,11.99,36.63,6.64,Safe,Turbidity Warning
2025-01-08 12:50:00,341.8,9.02,20.14,7.25,Safe,
2025-01-08 13:00:00,758.61,16.59,44.6,6.75,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 13:10:00,472.85,7.5,26.58,6.87,Safe,
2025-01-08 13:20:00,582.85,13.72,34.93,6.77,Safe,Turbidity Warning
2025-01-08 13:30:00,677.5696729251579,16.355924326558576,54.683875856308745,6.715460222077633,Danger,High Temp
2025-01-08 13:40:00,266.73,10.57,41.64,7.72,Safe,"Turbidity Warning, Temp Warning"
2025-01-08 13:50:00,335.32,0.0,32.29,7.23,Safe,
2025-01-08 14:00:00,434.95,10.35,34.13,6.8,Safe,Turbidity Warning
2025-01-08 14:10:00,362.53,10.94,31.46,7.47,Safe,Turbidity Warning
2025-01-08 14:20:00,319.38,5.05,32.87,7.12,Safe,
2025-01-08 14:30:00,646.72,11.38,36.9,7.18,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 14:40:00,401.99,17.48,42.62,6.79,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 14:50:00,266.59,6.85,39.16,6.94,Safe,
2025-01-08 15:00:00,445.63,4.18,30.13,7.39,Safe,
2025-01-08 15:10:00,671.6063565125637,16.985672365225597,54.39336872920241,6.655036070547833,Danger,High Temp
2025-01-08 15:20:00,599.74,17.62,36.32,6.66,Warning,Turbidity Warning
2025-01-08 15:30:00,375.06,3.18,31.81,7.26,Safe,
2025-01-08 15:40:00,552.69,5.97,26.77,7.26,Safe,
2025-01-08 15:50:00,573.18,2.96,26.78,7.17,Safe,
2025-01-08 16:00:00,396.9,13.63,41.92,6.59,Safe,"Turbidity Warning, Temp Warning"
2025-01-08 16:10:00,474.08,8.96,36.28,7.36,Safe,
2025-01-08 16:20:00,571.33,8.21,33.46,6.86,Safe,
2025-01-08 16:30:00,372.93,8.04,28.42,7.32,Safe,
2025-01-08 16:40:00,347.62,8.38,30.22,7.19,Safe,
2025-01-08 16:50:00,1012.48,47.13,49.36,7.38,Danger,"High TDS, High Turbidity"
2025-01-08 17:00:00,302.92,7.3,32.76,7.2,Safe,
2025-01-08 17:10:00,339.68,5.2,31.08,7.48,Safe,
2025-01-08 17:20:00,636.87,12.39,36.56,6.98,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 17:30:00,493.69,8.27,41.18,7.21,Safe,Temp Warning
2025-01-08 17:40:00,400.34,9.04,32.41,7.13,Safe,
2025-01-08 17:50:00,389.34,6.29,29.84,7.0,Safe,
2025-01-08 18:00:00,495.3,10.21,33.95,7.16,Safe,Turbidity Warning
2025-01-08 18:10:00,269.99,5.13,21.3,7.3,Safe,
2025-01-08 18:20:00,334.07,1.9,26.15,7.38,Safe,
2025-01-08 18:30:00,669.4640275188367,17.20470383387616,54.30513697151278,6.638008889239309,Danger,High Temp
2025-01-08 18:40:00,551.4,18.23,40.67,6.79,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 18:50:00,297.27,2.05,30.68,7.14,Safe,
2025-01-08 19:00:00,332.26,7.4,36.23,7.09,Safe,
2025-01-08 19:10:00,696.42,8.57,40.96,7.09,Safe,"TDS Warning, Temp Warning"
2025-01-08 19:20:00,601.58,10.51,38.75,7.17,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 19:30:00,625.01,7.59,38.1,6.89,Safe,TDS Warning
2025-01-08 19:40:00,528.64,6.74,36.77,6.94,Safe,
2025-01-08 19:50:00,561.17,2.93,42.06,6.96,Warning,Temp Warning
2025-01-08 20:00:00,302.84,4.38,35.26,7.11,Safe,
2025-01-08 20:10:00,747.6208236503835,18.21505011253758,54.39880536707278,6.703366472759231,Danger,High Temp
2025-01-08 20:20:00,674.01,8.01,41.15,6.68,Safe,"TDS Warning, Temp Warning"
2025-01-08 20:30:00,504.33,15.49,32.0,6.79,Warning,Turbidity Warning
2025-01-08 20:40:00,400.79,0.0,25.03,7.22,Safe,
2025-01-08 20:50:00,512.98,9.48,35.79,6.88,Safe,
2025-01-08 21:00:00,440.76,16.48,42.88,6.72,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 21:10:00,492.39,11.75,33.26,7.17,Safe,Turbidity Warning
2025-01-08 21:20:00,550.89,6.16,37.16,6.84,Safe,
2025-01-08 21:30:00,202.57,9.54,32.64,7.55,Safe,
2025-01-08 21:40:00,644.14,15.2,40.97,6.97,Warning,"TDS Warning, Turbidity Warning, Temp Warning"
2025-01-08 21:50:00,587.3898168868348,15.11977639994794,53.3025006326076,6.807535338566514,Danger,High Temp
2025-01-08 22:00:00,579.29,5.71,28.26,7.05,Safe,
2025-01-08 22:10:00,486.26,6.14,30.26,7.44,Safe,
2025-01-08 22:20:00,457.15,10.47,34.39,6.83,Safe,Turbidity Warning
2025-01-08 22:30:00,230.7,8.95,36.64,7.03,Safe,
2025-01-08 22:40:00,347.62,3.25,28.11,7.32,Safe,
2025-01-08 22:50:00,512.27,11.08,42.63,7.03,Warning,"Turbidity Warning, Temp Warning"
2025-01-08 23:00:00,481.52,4.58,31.7,7.52,Safe,
2025-01-08 23:10:00,747.81,14.42,37.91,6.9,Safe,"TDS Warning, Turbidity Warning"
2025-01-08 23:20:00,449.27,6.55,37.01,6.87,Safe,
2025-01-08 23:30:00,554.9977778589712,15.114705664796071,52.7211953099771,6.810287389293893,Danger,High Temp
2025-01-08 23:40:00,326.86,5.47,29.37,7.42,Safe,
2025-01-08 23:50:00,536.8,5.91,25.83,7.32,Safe,
2025-01-09 00:00:00,422.41,6.78,32.63,6.75,Safe,
2025-01-09 00:10:00,472.87,10.54,31.9,7.11,Safe,Turbidity Warning
2025-01-09 00:20:00,297.54,7.78,31.24,7.0,Safe,
2025-01-09 00:30:00,540.18,13.3,43.75,6.81,Warning,"Turbidity Warning, Temp Warning"
2025-01-09 00:40:00,445.12,7.31,34.32,7.41,Safe,
2025-01-09 00:50:00,491.35,9.62,37.63,7.12,Safe,
2025-01-09 01:00:00,331.91,3.39,25.77,7.26,Safe,
2025-01-09 01:10:00,713.32,35.0,46.33,7.01,Danger,High Turbidity
2025-01-09 01:20:00,311.57,9.61,39.5,7.12,Safe,
2025-01-09 01:30:00,538.19,10.93,32.08,7.04,Safe,Turbidity Warning
2025-01-09 01:40:00,390.56,11.88,42.06,6.65,Warning,"Turbidity Warning, Temp Warning"
